"Address","PickupDay","SweepWeek","GarbageHauler","RecycleHauler","YardTrimHauler","NCUDate","StreetNumber","ZIP","WaterCompany"
"2823 VIA ENCINITAS, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2823","95132","San Jose Water Company, 408-279-7900"
"2830 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2830","95132","San Jose Water Company, 408-279-7900"
"1540 GOLD ST UNIT A, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1540","95002","San Jose Municipal Water System, 408-535-3500"
"1540 GOLD ST UNIT B, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1540","95002","San Jose Municipal Water System, 408-535-3500"
"1540 GOLD ST UNIT C, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1540","95002","San Jose Water Company, 408-279-7900"
"1537 LIBERTY ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1537","95002","San Jose Municipal Water System, 408-535-3500"
"1125 TAYLOR ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1125","95002","San Jose Municipal Water System, 408-535-3500"
"1131 TAYLOR ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1131","95002","San Jose Municipal Water System, 408-535-3500"
"1141 TAYLOR ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1141","95002","San Jose Municipal Water System, 408-535-3500"
"1151 TAYLOR ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1151","95002","San Jose Municipal Water System, 408-535-3500"
"1513 GOLD ST UNIT A, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1513","95002","San Jose Municipal Water System, 408-535-3500"
"1513 GOLD ST UNIT B, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1513","95002","San Jose Municipal Water System, 408-535-3500"
"1161 N 1ST ST, ALVISO, CA 95002","MON","NONHAUL-CITY","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1161","95002","San Jose Water Company, 408-279-7900"
"1163 N 1ST ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1163","95002","San Jose Water Company, 408-279-7900"
"1207 MOFFAT ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1207","95002","San Jose Municipal Water System, 408-535-3500"
"1215 MOFFAT ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1215","95002","San Jose Municipal Water System, 408-535-3500"
"1231 MOFFAT ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1231","95002","San Jose Municipal Water System, 408-535-3500"
"1251 MOFFAT ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1251","95002","San Jose Municipal Water System, 408-535-3500"
"1330 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1330","95002","San Jose Municipal Water System, 408-535-3500"
"1324 MICHIGAN AV UNIT A, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1324","95002","San Jose Water Company, 408-279-7900"
"1318 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1318","95002","San Jose Municipal Water System, 408-535-3500"
"1363 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1363","95002","San Jose Municipal Water System, 408-535-3500"
"1391 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1391","95002","San Jose Municipal Water System, 408-535-3500"
"1397 MICHIGAN AV UNIT A, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1397","95002","San Jose Water Company, 408-279-7900"
"1397 MICHIGAN AV UNIT B, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1397","95002","San Jose Water Company, 408-279-7900"
"1370 GRAND BL, ALVISO, CA 95002","N/A","N/A","","","","","1370","95002","San Jose Municipal Water System, 408-535-3500"
"1309 ARCHER ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1309","95002","San Jose Municipal Water System, 408-535-3500"
"1365 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1365","95002","San Jose Municipal Water System, 408-535-3500"
"1379 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1379","95002","San Jose Municipal Water System, 408-535-3500"
"DUPLICATE 1398 GRAND BL, ALVISO, CA 95002","MON","N/A","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","","DUPLICATE","95002","San Jose Water Company, 408-279-7900"
"1324 GRAND BL, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1324","95002","San Jose Municipal Water System, 408-535-3500"
"1318 GRAND BL, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1318","95002","San Jose Municipal Water System, 408-535-3500"
"1312 GRAND BL, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1312","95002","San Jose Municipal Water System, 408-535-3500"
"1671 ARCHER ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1671","95002","San Jose Municipal Water System, 408-535-3500"
"1691 ARCHER ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1691","95002","San Jose Municipal Water System, 408-535-3500"
"5175 TRINITY PARK DR, ALVISO, CA 95002","MON","NONHAUL-PRIVATE","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","5175","95002","San Jose Municipal Water System, 408-535-3500"
"5179 TRINITY PARK DR, ALVISO, CA 95002","MON","NONHAUL-PRIVATE","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","5179","95002","San Jose Municipal Water System, 408-535-3500"
"1656 SALAMONI CT, SAN JOSE, CA 95133","FRI","NONHAUL-PRIVATE","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","December 3, 2016","1656","95133","San Jose Water Company, 408-279-7900"
"4168 WHITE OAKS RD, SAN JOSE, CA 95124","MON","TUE of the 2ND WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","September 9, 2017","4168","95124","San Jose Water Company, 408-279-7900"
"1138 MILLER AV UNIT CLUBHOUSE, SAN JOSE, CA 95129","MON","TUE of the 2ND WEEK","Green Team, 408-282-4400","Green Team, 408-282-4400","Green Waste Recovery, 408-283-4800","August 8, 2015","1138","95129","San Jose Water Company, 408-279-7900"
"3063 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3063","95132","San Jose Water Company, 408-279-7900"
"3059 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3059","95132","San Jose Water Company, 408-279-7900"
"3055 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3055","95132","San Jose Water Company, 408-279-7900"
"3051 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3051","95132","San Jose Water Company, 408-279-7900"
"3047 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3047","95132","San Jose Water Company, 408-279-7900"
"3043 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3043","95132","San Jose Water Company, 408-279-7900"
"3023 VIA DEL CORONADO, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","3023","95132","San Jose Water Company, 408-279-7900"
"2564 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2564","95132","San Jose Water Company, 408-279-7900"
"2570 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2570","95132","San Jose Water Company, 408-279-7900"
"2578 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2578","95132","San Jose Water Company, 408-279-7900"
"2584 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2584","95132","San Jose Water Company, 408-279-7900"
"2590 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2590","95132","San Jose Water Company, 408-279-7900"
"2598 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2598","95132","San Jose Water Company, 408-279-7900"
"2606 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2606","95132","San Jose Water Company, 408-279-7900"
"2612 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2612","95132","San Jose Water Company, 408-279-7900"
"2618 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2618","95132","San Jose Water Company, 408-279-7900"
"2624 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2624","95132","San Jose Water Company, 408-279-7900"
"2630 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2630","95132","San Jose Water Company, 408-279-7900"
"2634 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2634","95132","San Jose Water Company, 408-279-7900"
"2640 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2640","95132","San Jose Water Company, 408-279-7900"
"2648 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2648","95132","San Jose Water Company, 408-279-7900"
"2654 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2654","95132","San Jose Water Company, 408-279-7900"
"2660 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2660","95132","San Jose Water Company, 408-279-7900"
"2668 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2668","95132","San Jose Water Company, 408-279-7900"
"2834 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2834","95132","San Jose Water Company, 408-279-7900"
"2838 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2838","95132","San Jose Water Company, 408-279-7900"
"2842 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2842","95132","San Jose Water Company, 408-279-7900"
"2846 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2846","95132","San Jose Water Company, 408-279-7900"
"2850 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2850","95132","San Jose Water Company, 408-279-7900"
"2854 ROSARIO DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2854","95132","San Jose Water Company, 408-279-7900"
